Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
1.065072986478324601e+00,1.118071526947392424e+00,7.341269119406255186e+02,8.208063974066291166e+02,2.000000000000000000e+01,9.737000000000000000e+03,4.187000000000000000e+03,1.685990785444428930e-01,6.539825936408551969e-05,8.164439698389685905e-06,9.260975556095239584e-04,3.386142992904493610e-08,3.680942778229650269e-06,-7.306301224288520310e-08
1.259944888167649379e+00,2.817939945049192652e+00,3.308568009703955113e+02,9.323345955456680940e+02,3.000000000000000000e+00,6.267000000000000000e+03,3.973000000000000000e+03,2.305864071619267430e-01,1.129651424283635922e-02,9.276071926326831529e-03,9.373039535225814733e-03,6.809665528926813979e-05,7.814706055441883979e-04,-5.478411541072884149e-05
1.161513755273040127e+00,1.364182397422645021e+00,1.093477385802753133e+03,8.015624507900586195e+02,3.100000000000000000e+01,1.168600000000000000e+04,4.394000000000000000e+03,1.652349015878784855e-01,5.623958324965033046e-04,1.997700282280556961e-05,3.092329404366946067e-04,4.501912825875739722e-09,-1.428113300285253063e-06,2.388432152074605264e-08
1.131687209137196781e+00,1.133543843958712216e+00,1.146021701341610651e+03,1.011007829515726144e+03,2.600000000000000000e+01,1.349000000000000000e+04,4.570000000000000000e+03,1.607508921976235072e-01,9.760226905535111027e-05,3.196345612643872911e-07,8.887657335058305570e-05,-3.737442993895185493e-10,-2.734589059569637815e-08,-2.910523510434687669e-10
3.052928801415517146e+00,1.415510265894912134e+00,1.497527504900918302e+03,1.057941818566856682e+03,3.700000000000000000e+01,1.458400000000000000e+04,6.088000000000000000e+03,1.773584621177148879e-01,9.182756892687776598e-04,1.888516174426120922e-04,3.086537218299297458e-04,-5.084425614625667682e-09,5.562164892396494424e-06,7.434544816010216302e-08
1.110130071955973685e+00,1.624752089097220464e+00,1.529863171370509008e+03,9.415979100051899877e+02,9.000000000000000000e+00,1.471000000000000000e+04,9.986000000000000000e+03,1.718608264747670256e-01,1.869304958663933411e-03,2.916645745448109630e-05,4.535136579000316600e-04,-5.137598931539188021e-08,1.789251786793410361e-05,-9.002539309688960075e-09
3.786459209832695016e+00,1.098569982516912624e+00,1.487635257212006309e+03,1.634271438506936647e+03,4.900000000000000000e+01,1.837300000000000000e+04,6.433000000000000000e+03,1.933689814654799832e-01,9.060300999791789586e-04,1.456280682486282884e-04,3.341666365637702488e-03,2.279248428187332394e-06,9.931721770000294716e-05,-4.890917576793511965e-07
1.451535023118128986e+00,1.206198494357239470e+00,1.185144691363886523e+03,9.825453247605220213e+02,2.400000000000000000e+01,1.343300000000000000e+04,5.431000000000000000e+03,1.617334348437671487e-01,2.244002667365258040e-04,2.449188948834113496e-06,3.637363833860649350e-05,-1.534652473155749780e-10,-1.315746367283586964e-07,3.071038647959086996e-10
1.369220301689382024e+00,1.592453040403894571e+00,8.739523010478269498e+02,1.391727998971591887e+03,1.900000000000000000e+01,1.367100000000000000e+04,4.751000000000000000e+03,1.660228207908858722e-01,1.438234125466654034e-03,1.043073558547217097e-04,4.282130540120110244e-05,1.925268411901826430e-09,5.335574576951101845e-07,-2.117438104120999641e-09
8.625039404370791196e-01,1.466253645610896106e+00,4.119289138626804743e+02,6.039922716836920245e+02,3.000000000000000000e+00,6.237000000000000000e+03,2.317000000000000000e+03,1.642043408249959646e-01,8.731625979215257944e-04,8.449668693545121190e-06,1.060000175846675561e-04,2.585341084973062307e-09,-2.788349564030903849e-06,1.838397968763204133e-09
1.023603138987121852e+00,1.159592869954125582e+00,6.623872870171787781e+02,5.712240081670934160e+02,2.500000000000000000e+01,7.714000000000000000e+03,2.689000000000000000e+03,1.611674903538141135e-01,1.115350312305943590e-04,9.322461103505285789e-06,1.184208630332137088e-04,3.390369493439185532e-09,-1.233801625381755012e-06,1.996740699694935882e-09
8.735098375562494466e-01,1.303954103779747964e+00,1.697122291338523610e+03,1.301519958730990766e+03,5.000000000000000000e+00,1.853000000000000000e+04,7.045000000000000000e+03,1.646257872480323958e-01,3.440474056475885931e-04,4.433963453139821287e-05,2.597101581922818840e-04,-2.242033834978609382e-08,-4.778701314770777097e-06,-1.655410731617947410e-08
2.329553556920379798e+00,1.181707071168460077e+00,9.103399184920981497e+02,7.703600500519669367e+02,3.300000000000000000e+01,1.037100000000000000e+04,5.675000000000000000e+03,1.636267713155125647e-01,1.741713016063921066e-04,1.472535612950325326e-06,1.426567926673021416e-04,1.010106613416791255e-09,-4.171065241779090511e-07,1.804093698552921616e-09
8.573075140637900216e-01,1.151440468696984798e+00,7.656097756575463791e+02,8.815540789221186060e+02,1.000000000000000000e+00,1.029300000000000000e+04,3.277000000000000000e+03,1.663995006099465157e-01,6.719424306206198084e-05,4.206019773566943895e-05,6.466300884662974733e-04,5.652547193062878562e-08,-7.642262188356451719e-07,-9.042636929579009286e-08
1.102895418355029467e+00,1.191755937509101138e+00,5.852302686696393721e+02,6.974516474970891977e+02,1.600000000000000000e+01,8.001000000000000000e+03,3.341000000000000000e+03,1.644590274600518653e-01,2.899491541070541153e-04,2.160376852125840794e-05,4.629348917322448180e-04,3.825275401205568708e-08,6.484778186293990321e-06,-2.607791949858450485e-08
1.624937436697892590e+00,1.386473499807133747e+00,1.483230884250512418e+03,1.069786681430866338e+03,3.800000000000000000e+01,1.557800000000000000e+04,6.752000000000000000e+03,1.658577375461164627e-01,6.054208208355679873e-04,1.445326426268470587e-04,2.013121972123990667e-04,-2.408567403252963865e-08,-4.841635071861463215e-06,2.447549249314904759e-08
1.336572815797427483e+00,1.145861971447897476e+00,6.242806492573886317e+02,7.153394554948447421e+02,2.700000000000000000e+01,8.328000000000000000e+03,3.977000000000000000e+03,1.638753620288093682e-01,1.312411810373168236e-04,9.484514122255428478e-06,3.187301267243053990e-04,9.619238847402059800e-09,1.243366737644732645e-06,-1.464832785759305083e-08
8.288247497774980932e-01,1.428410949830173804e+00,6.748936797310464044e+02,9.640255220990051157e+02,1.000000000000000000e+00,1.007900000000000000e+04,3.907000000000000000e+03,2.225373780747257335e-01,2.054001311405759429e-03,3.452579760774153093e-04,7.974304238322984378e-03,5.732383259540536510e-06,3.369636691179152830e-04,-1.192534994038029099e-05
1.087698387393821742e+00,1.061737012844886641e+00,7.960773918139702801e+02,8.452248319779132544e+02,5.000000000000000000e+00,1.007000000000000000e+04,3.970000000000000000e+03,1.810527397396362037e-01,2.788976081022715098e-04,3.257380090088654622e-05,2.163364588144166267e-03,-4.569194699654414009e-07,3.503075287630227794e-05,-3.478934678617260080e-07
1.082586719462210523e+00,1.038097362611333896e+00,6.766954763163128064e+02,7.024757892549846474e+02,2.300000000000000000e+01,8.648000000000000000e+03,3.124000000000000000e+03,1.594652955334999733e-01,8.869899262079966322e-06,7.086773273670057686e-06,5.332457210655684793e-07,-6.655471494484563210e-13,-6.067181596154478923e-10,-7.947370679367724345e-13
4.338956368337266056e+00,1.408381426299254668e+00,1.424630883980683393e+03,1.011537682461580516e+03,5.500000000000000000e+01,1.359600000000000000e+04,6.102000000000000000e+03,2.247817719154089899e-01,3.789354301272575450e-03,6.318920480439073947e-04,7.597081151431974051e-03,9.808860819049320691e-06,4.494579943191868857e-04,1.344813067665361799e-05
1.421303638127827007e+00,1.436993228402134948e+00,9.360296433401204013e+02,6.513806918776776911e+02,1.400000000000000000e+01,9.550000000000000000e+03,3.788000000000000000e+03,1.666620999740092701e-01,8.611503938430826923e-04,4.252990491275181293e-05,4.044422006718155374e-05,-1.619447643046074675e-09,-1.094616219019662321e-06,-4.370340161059265071e-10
8.754374561954012535e-01,1.509678167828222950e+00,7.301059845675922588e+02,1.102225065102423514e+03,3.000000000000000000e+00,1.119900000000000000e+04,4.077000000000000000e+03,1.700580997476845435e-01,1.411273365640556242e-03,1.208254499896699525e-04,8.064827842848376702e-04,2.461292274036701702e-07,2.355910453742465164e-05,-5.290710206778423310e-08
1.095841140880357445e+00,1.474548442085985567e+00,7.856525297830576164e+02,1.158482713812521069e+03,9.000000000000000000e+00,1.167700000000000000e+04,4.198000000000000000e+03,1.908835465253231056e-01,3.128915950763405847e-03,8.304214621759979089e-04,3.822511126018128015e-03,6.625792736512062822e-06,2.114041140789449911e-04,1.574920923135039217e-06
1.000625666328081698e+00,2.208078976116945924e+00,4.227365426679680240e+02,9.334356723015043826e+02,5.000000000000000000e+00,7.692000000000000000e+03,2.692000000000000000e+03,1.820812921842885623e-01,4.814087095954105652e-03,5.309555750164980138e-04,9.047305783604915174e-04,6.171049993089927642e-07,3.842615529044136180e-05,-1.112819298338385139e-07
9.742921373438692134e-01,1.108833585156136392e+00,7.785874743817485069e+02,7.021680122289176325e+02,2.000000000000000000e+01,9.276000000000000000e+03,3.156000000000000000e+03,1.604805335467480443e-01,8.285094171517878631e-05,1.616757352234321510e-06,9.349620609021691423e-05,9.893696884309760324e-10,8.509927113949439474e-07,-5.852562017403955898e-10
1.020440746878805705e+00,1.082658569450376307e+00,6.859265413359402146e+02,6.335575782530945617e+02,2.000000000000000000e+01,8.237000000000000000e+03,2.788000000000000000e+03,1.676765674038208642e-01,1.909864579840930908e-04,3.263229660561059849e-05,8.304538283300196867e-04,-1.169908285594483772e-07,1.143869687507664129e-05,-7.072830029628906715e-08
4.117875509082387531e+00,1.721646727198139271e+00,1.510884561719234171e+03,8.775810611147236386e+02,5.600000000000000000e+01,1.315300000000000000e+04,1.061600000000000000e+04,1.827405960414458796e-01,2.221218431612021794e-03,6.920565663555711946e-04,1.842836871041217926e-04,-4.733736122756049826e-08,1.202479588364655300e-06,-4.571995990800721477e-08
1.253062083155691786e+00,1.059844535743251104e+00,1.000653837620636182e+03,9.441515277699614899e+02,2.400000000000000000e+01,1.201700000000000000e+04,4.495000000000000000e+03,1.618314244880448838e-01,2.203840706501627859e-05,3.113600722053755767e-05,1.213397799262160995e-06,-7.330411715811422341e-12,3.001566718302300172e-09,-1.374912654040266928e-12
9.436556095475822081e-01,2.446770820369213340e+00,8.306952704219710313e+02,2.032520948287191459e+03,9.000000000000000000e+00,1.617800000000000000e+04,8.000000000000000000e+03,1.909322088543486118e-01,3.639798969760683726e-03,1.085067265449958778e-03,1.322385264063280497e-03,-1.583204574531181784e-06,-7.927894049660740093e-05,-5.134800567938396032e-08
1.056643365527359268e+00,1.057588987996602503e+00,7.414821250437490789e+02,7.011061324005872848e+02,2.300000000000000000e+01,9.016000000000000000e+03,3.414000000000000000e+03,1.617161509883843218e-01,8.838203272263302251e-06,2.633633174146008416e-05,1.679317644008632062e-04,1.040217444506595661e-08,-4.028397194410793965e-07,4.064463063005766131e-09
3.282518909468744361e+00,3.555071892621637808e+00,2.927302695520949783e+03,8.234158925439484165e+02,6.400000000000000000e+01,1.574900000000000000e+04,1.668800000000000000e+04,6.134586730869555637e-01,2.078836264640744058e-01,2.042745724430805598e-01,3.539238110200401133e-01,9.376895985911325171e-02,1.613452283226987638e-01,1.623370480203368410e-02
1.280103761676860463e+00,1.238912338408429070e+00,9.360728232434785241e+02,7.555601750209431202e+02,1.300000000000000000e+01,1.039900000000000000e+04,3.623000000000000000e+03,2.127920307372580810e-01,1.626531338641308642e-03,1.354326300287897456e-04,6.803782881816601916e-03,2.309751259163398380e-06,2.655055596844622685e-04,6.109051579565436305e-06
1.204111290432761550e+00,1.183108547071331840e+00,8.523821950252529405e+02,1.008460660305799706e+03,2.400000000000000000e+01,1.149200000000000000e+04,3.008000000000000000e+03,1.675801314546612186e-01,9.308972281996729455e-05,3.443538736649505937e-05,5.976126253449661006e-04,-1.674342525127837836e-08,-2.939513773545487806e-06,-8.407893439143960738e-08
1.566125184470108733e+00,1.706951662469674336e+00,1.408896125161026248e+03,8.253872421452102799e+02,2.600000000000000000e+01,1.326800000000000000e+04,6.597000000000000000e+03,1.684283516092764388e-01,1.930294820460204917e-03,6.781759244511162345e-05,1.303286706327757591e-05,5.500579239271583480e-11,4.092348047122485931e-07,3.835395132730910146e-10
1.536293646221786435e+00,1.382790077611788959e+00,1.093960118046661819e+03,1.512717196537945256e+03,1.900000000000000000e+01,1.566900000000000000e+04,7.241000000000000000e+03,1.666691751214932071e-01,7.279149659628441878e-04,7.063831715927192742e-06,3.557565039117698827e-05,-2.501523999069344257e-10,9.167430977890096021e-07,-5.054466666070951724e-10
1.144883413852473053e+00,1.047272198673840693e+00,4.861597691304339151e+02,5.091416103239963604e+02,2.600000000000000000e+01,6.214000000000000000e+03,1.976000000000000000e+03,1.648775375666080290e-01,1.174134391205342891e-05,8.403659168875605709e-07,4.756832510589045337e-04,-8.727285977330047761e-09,1.058328820945926197e-06,3.779851647439220505e-09
1.537478530605054905e+00,1.140045470179267717e+00,1.283985786403420661e+03,1.126258399326404742e+03,1.600000000000000000e+01,1.470400000000000000e+04,4.339000000000000000e+03,1.713047830994524623e-01,1.283326309534924871e-05,9.357039441522786802e-06,7.801804964800637676e-04,-6.643891325129151996e-08,-2.522933620990347537e-06,-5.418108881987929658e-09
1.706198345088320023e+00,1.066982256470075718e+00,1.207708496024975602e+03,1.131891827349095820e+03,1.700000000000000000e+01,1.426300000000000000e+04,5.336000000000000000e+03,1.682299973649865610e-01,8.076276489366884001e-05,8.387175002280466678e-06,4.677904441026338369e-04,1.796232156933412398e-08,3.747353470424128762e-06,-2.314979930898367053e-08
2.710596970934298966e+00,1.264160822620851166e+00,8.814041433882671299e+02,1.114236586967138464e+03,4.000000000000000000e+01,1.213800000000000000e+04,8.452000000000000000e+03,1.884331507694468888e-01,3.815222640971048187e-05,1.036404736161590582e-04,2.797428439571834902e-03,-1.376536402593765637e-06,1.518930851609050417e-05,-6.115557760422411973e-07
8.715637738214814689e+00,1.700692293325265503e+00,1.979895623472473062e+03,1.164170397692164215e+03,9.600000000000000000e+01,1.683800000000000000e+04,2.203200000000000000e+04,2.328120470554768118e-01,2.989110806190560391e-04,6.203724633618910682e-04,6.518540534332335074e-03,-1.278994799243963695e-05,2.403381143226061524e-05,-2.872118328116585604e-06
1.935954396270140210e+00,1.411813657615613282e+00,1.724506203701440427e+03,1.221482873748316024e+03,4.100000000000000000e+01,1.779700000000000000e+04,5.512000000000000000e+03,1.668505922556458021e-01,7.884724366091423091e-04,1.141537450998899119e-04,1.524498685760917777e-04,1.879415988842172376e-08,-2.701111282537139396e-07,7.157904418874172555e-09
1.063466990886395624e+00,1.042395152579494999e+00,8.342555417581561414e+02,8.003256151889427201e+02,1.700000000000000000e+01,1.024400000000000000e+04,3.096000000000000000e+03,1.607148352723807849e-01,8.396629935347829060e-06,7.482668307509484250e-06,1.168385755993905472e-04,3.433500244077416448e-09,-5.487643340696754449e-08,3.819412176735891473e-10
8.801732855344434059e-01,1.183143287183579417e+00,8.233435157399992477e+02,6.958950151337394345e+02,5.000000000000000000e+00,9.491000000000000000e+03,2.707000000000000000e+03,1.757866769729916068e-01,6.215266042821933606e-04,1.037393045489039625e-04,1.852861052466614955e-03,7.441165238147828118e-07,4.181094335720662207e-05,3.258544450666848396e-07
1.096256049334789928e+00,1.263032298470393888e+00,6.994789463583538236e+02,5.538092313280220651e+02,1.700000000000000000e+01,7.762000000000000000e+03,2.811000000000000000e+03,1.623594144662613981e-01,3.402775199959521082e-04,2.679460221558735230e-05,8.084558226841988379e-05,-9.204324087296005862e-10,-2.602203883241386654e-07,-3.648461306823648654e-09
1.167081754519680992e+00,1.114652227879320057e+00,1.199462722550354556e+03,1.076086955688762828e+03,1.300000000000000000e+01,1.411600000000000000e+04,5.886000000000000000e+03,1.632061636519601955e-01,4.540995008629162091e-05,1.335718967987902806e-05,1.786751214067863096e-04,6.641407582108864811e-09,-1.171968495248524680e-06,-5.664216666092725070e-09
1.098684878744628168e+00,1.163895170637593957e+00,6.434398457552708805e+02,7.488965290703581559e+02,2.200000000000000000e+01,8.671000000000000000e+03,3.519000000000000000e+03,1.664576620236572491e-01,3.262618429433399654e-04,7.567487928567611061e-05,6.759090531346294371e-04,1.525393860538656682e-07,1.220844369095555879e-05,-9.973252455109538921e-09
1.066204882805001697e+00,1.243513041242430894e+00,7.358968104504268695e+02,9.150972808038150106e+02,2.600000000000000000e+01,1.027300000000000000e+04,3.727000000000000000e+03,1.621963061477886825e-01,3.291410669801474740e-04,3.144857183947956456e-05,1.649541381893497539e-04,1.173862701482405296e-08,1.615428698376789844e-06,-1.832426099895751717e-09
1.065213144235920284e+00,1.205662855059673078e+00,8.940404596385475315e+02,7.415343815948430120e+02,1.900000000000000000e+01,1.017200000000000000e+04,4.018000000000000000e+03,1.644706781202563417e-01,2.734877795267271232e-04,6.849408387306121825e-05,4.050790291602892300e-04,-1.740179632198743560e-08,4.069969902077219206e-06,6.519135045936451298e-08
1.136746128966047431e+00,1.360811753933062418e+00,7.497376674975861306e+02,5.509488475027276309e+02,3.000000000000000000e+01,8.045000000000000000e+03,3.187000000000000000e+03,1.634792055577121705e-01,7.038056572776119502e-04,4.972921155609487684e-06,2.122799172012409066e-04,-5.108606916167257527e-09,5.631619761023763939e-06,4.633864432742237370e-09
1.187085866916447019e+00,1.101317494689676435e+00,6.771846351883458510e+02,7.457952858679716428e+02,2.300000000000000000e+01,8.882000000000000000e+03,3.544000000000000000e+03,1.650396406139444383e-01,1.579578994698907599e-04,4.058484870781657318e-05,5.430344966592360548e-04,6.083942868729640074e-08,6.820863996331605395e-06,-5.289195321713934744e-08
9.805117253611482786e-01,1.139217541287313784e+00,1.301694136869836484e+03,1.482912794112967276e+03,5.000000000000000000e+00,1.739800000000000000e+04,5.387000000000000000e+03,1.850117602883536716e-01,1.115850530005322878e-03,7.835832974933430793e-05,3.095497467840081784e-03,1.223730660842684146e-06,1.019009497031453322e-04,-9.092301685106118657e-07
8.666675187209404996e-01,1.158514806833282673e+00,1.226826450365887922e+03,1.421296608163598421e+03,5.000000000000000000e+00,1.658500000000000000e+04,5.141000000000000000e+03,1.842469365514463053e-01,3.916947222180720161e-04,1.179598953819938496e-05,2.787043493909996568e-03,2.123579580304718858e-07,5.003335566080866566e-05,-4.585538063656206886e-07
1.172078046660314232e+00,1.236711003253272212e+00,5.511905483654251157e+02,6.816634160527262338e+02,2.100000000000000000e+01,7.665000000000000000e+03,2.714000000000000000e+03,1.609776668465582317e-01,2.921868823538519271e-04,9.242148217254554459e-06,1.604067959852470844e-05,9.111872416742011965e-11,1.599830996826898404e-07,-1.727503820832775185e-10
2.848841412512467919e+00,1.664137919103907182e+00,1.303682689049685450e+03,7.833982232384217923e+02,4.700000000000000000e+01,1.191100000000000000e+04,8.219000000000000000e+03,1.801930711757465664e-01,2.143055930425842321e-03,7.172632263701150292e-04,1.216472303453240309e-03,1.062467032181159004e-06,4.048318664770482472e-05,4.029133914935145534e-07
